,Growth Rate,Lag Phase,yield
fruR,0.48310236565543213,2.8542850730084544,0.3101636111111112
fruR.1,0.4815353778349068,2.8450468109106515,0.3086299259259259
fruR.2,0.474335894338572,2.8067196443846174,0.3066051162790698
fruR.3,0.4760871954886401,2.834357540334897,0.3082694444444445
fruR.4,0.47128723483820073,2.8803046562845966,0.3054678333333333
fruR.5,0.47259906333107865,2.936353892315727,0.30477157894736845
fruR.6,0.46500304351359717,2.9237776115196064,0.3051938738738739
fruR.7,0.4747979294951675,2.9106247809833743,0.3008437837837838
hsIR,0.4850236866121173,2.6058353956564457,0.25643714285714286
hsIR.1,0.4760486719024082,2.509990846006809,0.2525859863945578
hsIR.2,0.4888392060065885,2.5229747446438786,0.2499209150326797
hsIR.3,0.4826847627250498,2.5312541962614974,0.24864709219858158
hsIR.4,0.4868375254334171,2.567150760040253,0.24987442176870747
hsIR.5,0.4751880454345403,2.5291700205650542,0.24380725925925925
hsIR.6,0.47875195563512274,2.5006411664040904,0.24205555555555555
hsIR.7,0.47399596440190095,2.5533243179167475,0.24593057971014493
mhpB,0.5192115036950812,2.618608554017657,0.28403396825396826
mhpB.1,0.5191808769826173,2.599731282177837,0.2712369105691057
mhpB.2,0.5035333510962683,2.5459433113667265,0.2937628070175439
mhpB.3,0.5071005718251775,2.539214307908651,0.263958253968254
mhpB.4,0.5106004813741932,2.6063720398719337,0.2623425396825397
mhpB.5,0.5009375325350977,2.6306625045145937,0.26113190476190473
mhpB.6,0.504297627527775,2.5946266185228524,0.27152049382716054
mhpB.7,0.49557695955388015,2.6081434103277568,0.2638567479674797
tdcE,0.4702346120918502,2.4962451078830825,0.2649610884353742
tdcE.1,0.4689150985983919,2.4292244687117797,0.24571763888888887
tdcE.2,0.46362304122129433,2.3648052274638274,0.24087106382978724
tdcE.3,0.5112046612325931,2.1830360486621734,0.2450679012345679
tdcE.4,0.46951884541659106,2.426143980879927,0.27954730158730157
tdcE.5,0.455437180012159,2.425881376463555,0.23665209302325582
tdcE.6,0.4584095006920138,2.427280463859975,0.23770217054263568
tdcE.7,0.45733554904089535,2.4069974902250935,0.23557999999999996
WT,0.5036945423828286,2.5476020470228837,0.30254552845528454
WT.1,0.46450987808997246,2.6392834035249786,0.2862475555555556
WT.2,0.4849719671364916,2.545118821729526,0.2915315873015873
WT.3,0.47899297317121403,2.647254889593658,0.2854970542635659
WT.4,0.4745075013824332,2.627795977923918,0.2881443902439025
WT.5,0.4499682519171507,2.7868314707430115,0.2824077272727273
WT.6,0.5000849345549675,2.8801350249938955,0.29047219512195127
WT.7,0.4629300889284595,2.805003462353389,0.28803040650406503
ydjQ,0.48167453459949827,2.5557391884188814,0.2431687037037037
ydjQ.1,0.47698977124815817,2.6087179264253066,0.24327473684210518
ydjQ.2,0.4755681725424333,2.643105793936434,0.242466
ydjQ.3,0.4662732282853954,2.6909558841708314,0.2533182905982906
ydjQ.4,0.4717214385066472,2.696170240109074,0.2349628787878788
ydjQ.5,0.45746183429368736,2.641964482104363,0.23323922480620157
ydjQ.6,0.4541595762810771,2.750106709612395,0.2302533333333333
ydjQ.7,0.454262994267457,2.743680230493528,0.23045658914728684
yjgB,0.5058358733427525,2.157024033174038,0.3195520430107527
yjgB.1,0.48313751015645945,2.2247499836957,0.2899341843971632
yjgB.2,0.4808218313138359,2.1856843654408644,0.29002869565217393
yjgB.3,0.471004975295494,2.2318717796579772,0.28081597222222227
yjgB.4,0.43523227028145106,2.3371315907112127,0.293562380952381
yjgB.5,0.46152293857628335,2.309182963373388,0.279434696969697
yjgB.6,0.4637530887518246,2.2612911356947105,0.28275100775193807
yjgB.7,0.4624316297381662,2.3231822433391067,0.277415873015873
ykfl,0.5124698699104491,1.847936718705768,0.302300162601626
ykfl.1,0.4851905982281586,2.0782096384897932,0.3114923529411765
ykfl.2,0.4943946769278316,1.940300396572733,0.2935439682539682
ykfl.3,0.4856880890064514,1.9853889434130445,0.2860966666666668
ykfl.4,0.4849908216658591,2.0594382966533553,0.2859662121212122
ykfl.5,0.48370185788838255,2.0759457490437603,0.28286029629629633
ykfl.6,0.48067060593502847,1.997911710994476,0.28401712121212125
ykfl.7,0.48104748617287507,2.011052639176099,0.279698962962963
yncI,0.499938797750102,1.9649218924433438,0.28134349206349213
yncI.1,0.49132908396441366,2.0135440014751307,0.2741691666666667
yncI.2,0.5721655669402586,2.352666083600816,0.3318731428571429
yncI.3,0.47807643151234624,2.0756459465536556,0.27111999999999997
yncI.4,0.46878182713361677,2.034488068671005,0.2745782113821138
yncI.5,0.4296897173816499,2.2799113581065686,0.27778
yncI.6,0.47052807384331274,2.090236643369033,0.2710193650793651
yncI.7,0.46262672582161707,2.155844430448843,0.2685154471544715
yoaF,0.4740898784877949,2.5466201200164886,0.3262714666666667
yoaF.1,0.4881013753336304,2.6286999657683667,0.3351790476190476
yoaF.2,0.4563001158464171,2.4427738244280466,0.3179330303030303
yoaF.3,0.4535207806937263,2.5015294865983297,0.313551746031746
yoaF.4,0.4534856237450296,2.473417969118392,0.30980333333333326
yoaF.5,0.45534519755773867,2.4946209910000863,0.3180320000000001
yoaF.6,0.450822064069041,2.4755457682964175,0.3097768115942029
yoaF.7,0.45657141624628333,2.5112370985393317,0.3174054545454546
